Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17
,Back to the table of content,,,,,,,,,,,,,,,,
,Table 3.20.a:  Levelised cost of electricity for combined-cycle gas turbine (CCGT) at 50% capacity factor,,,,,,,,,,,,,,,,
,Country,Technology,Net capacity (MWe),Electrical conversion efficiency (%),Investment (USD/MWh),,,Decommissioning (USD/MWh),,,"Fuel
 (USD/MWh)",Carbon (USD/MWh),O&M (USD/MWh),LCOE (USD/MWh),,,Country
,,,,,0.03,0.07,0.1,0.03,0.07,0.1,,,,0.03,0.07,0.1,
,Autralia,OCGT,537,0.3064,39.4860583057886,63.598330419019696,84.9304300729715,0.7666949386114613,0.36486720774703724,0.20112562308793414,86.90787131242683,19.774151436031325,11.52982838761281,158.46460438047103,182.17504876283775,203.34340683213043,Australia
,Belgium,OCGT,350,0.4,31.400013075958167,50.57451901887027,67.53818257030493,0.609689397488976,0.2901488673678465,0.1599386584997658,68.24283259999999,15.146999999999998,12.633774883070206,128.03330995651734,146.88827536930833,163.72172871187487,Belgium
,,OCGT,500,0.41,39.63379428254275,63.836281783818464,85.24819488874044,0.769563506163863,0.3662323481443041,0.20187812895081553,66.57837326829265,14.777560975609756,26.900229367452944,148.65952140006198,172.45867774331816,193.7062366290466,
,,OCGT,500,0.38,34.888903417731285,56.19391002096696,75.04242507811658,0.6774326638766399,0.3223876304087184,0.17770962055529532,71.83456063157894,15.944210526315777,16.974638525843503,140.31974576534617,161.26970733511394,179.97354438241013,
,Canada,OCGT,100,0.413,67.42914085548944,108.60493460217998,145.0331123952211,1.309261628711222,0.6230726337431707,0.3434561095923889,26.437901249394667,14.67021791767554,24.5585915610738,134.4051132123447,174.89471796406718,211.0432792329575,Canada
,,OCGT,243,0.4,30.61228248581422,49.305758537254924,65.84385549201176,0.5943941494352031,0.2828699169429415,0.15592628520737006,27.29713304,15.146999999999998,48.4807529835438,122.1315626587932,140.51351447774167,156.9246678007629,
,Italy,OCGT,130,0.369,19.18889687975221,30.906650511531826,41.27333379296412,0.372587965132152,0.1773131967247951,0.09774029130541242,73.97597029810298,16.419512195121943,26.331050228310502,136.28801756641974,147.81049642979207,158.09760680580496,Italy
,Non-OECD countries,,,,,,,,,,,,,,,,
,Brazil,OCGT,980,0.44,43.68296480171113,70.35808962310011,93.95754214666498,0.8481856496702972,0.40364832746488366,0.2225029261222679,24.81557549090908,13.769999999999996,33.7147948014897,116.8315207437802,143.0621082429638,166.48041536518605,Brazil
