Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17
,Back to the table of content,,,,,,,,,,,,,,,,
,Table 3.11.a:  Levelised cost of electricity for combined-cycle gas turbine (CCGT) at 85% capacity factor,,,,,,,,,,,,,,,,
,Country,Technology,Net capacity (MWe),Electrical conversion efficiency (%),Investment (USD/MWh),,,Decommissioning (USD/MWh),,,"Fuel 
(USD/MWh)",Carbon (USD/MWh),O&M (USD/MWh),LCOE (USD/MWh),,,Country
,,,,,0.03,0.07,0.1,0.03,0.07,0.1,,,,0.03,0.07,0.1,
,Autralia,OCGT,537,0.3064,13.162019435262874,21.199443473006557,28.31014335765718,0.2555649795371539,0.1216224025823457,0.06704187436264472,86.90787131242683,19.774151436031325,9.088297841502126,129.18790500476035,137.0913864655492,144.14750582198016,Autralia
,Belgium,OCGT,350,0.4,10.466671025319394,16.858173006290084,22.512727523434982,0.20322979916299205,0.09671628912261548,0.05331288616658861,68.24283259999999,15.146999999999998,7.50057925417744,101.56031267865984,107.84530114959011,113.45645226377903,Belgium
,,OCGT,500,0.41,13.21126476084759,21.278760594606148,28.416064962913488,0.2565211687212878,0.12207744938143465,0.06729270965027186,66.57837326829265,14.777560975609756,9.832353901384497,104.65607407485581,112.58912618927448,119.67164581785069,
,,OCGT,500,0.38,11.6296344725771,18.731303340322313,25.014141692705532,0.22581088795888007,0.10746254346957276,0.05923654018509846,71.83456063157894,15.944210526315777,7.991546175281166,107.62576269371192,114.60908321696778,120.84369556606654,
,Canada,OCGT,100,0.413,22.476380285163156,36.20164486739332,48.344370798407056,0.4364205429037408,0.20769087791439017,0.11448536986412967,26.437901249394667,14.67021791767554,8.70069774204207,72.7216177371792,86.21815265441998,98.26767307738348,Canada
,,OCGT,243,0.4,10.204094161938078,16.435252845751638,21.947951830670593,0.19813138314506779,0.0942899723143138,0.051975428402456704,27.29713304,15.146999999999998,18.526953547594974,71.37331213267814,77.50062940566093,82.97101384666803,
,Italy,OCGT,130,0.369,6.396298959917407,10.302216837177271,13.757777930988043,0.12419598837738405,0.059104398908265014,0.03258009710180415,73.97597029810298,16.419512195121943,11.110350076103499,108.02632751762327,111.86715380541395,115.29619059741827,Italy
,Non-OECD countries,,,,,,,,,,,,,,,,
,Brazil,OCGT,980,0.44,14.560988267237049,23.452696541033365,31.319180715555,0.28272854989009916,0.1345494424882945,0.07416764204075599,24.81557549090908,13.769999999999996,16.711980834290372,70.14127314232664,78.8848023087211,86.69090468279524,Brazil
