Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17
,Back to the table of content,,,,,,,,,,,,,,,,
,Table 3.21:  Levelised cost of electricity for coal technologies at 50% capacity factor,,,,,,,,,,,,,,,,
,Country,Technology,Net capacity (MWe),Electrical conversion efficiency (%),Investment (USD/MWh),,,Decommissioning (USD/MWh),,,"Fuel
 (USD/MWh)",Carbon (USD/MWh),"O&M
 (USD/MWh)",LCOE (USD/MWh),,,Country
,,,,,0.03,0.07,0.1,0.03,0.07,0.1,,,,0.03,0.07,0.1,
,Australia,Supercritical pulverised,722,0.4011,25.139531423033297,46.25784635513258,65.91871075324174,0.3524819007465909,0.12579393344958903,0.0544657708379345,29.654763535278,25.471952131638005,12.572480922688916,93.19120991338478,114.08283687818707,133.67237311368459,Australia
,,Supercritical pulverised (CCUS),633,0.3005,46.381161903901464,85.34338309732627,121.6166818901534,0.6503112501032436,0.23208343447914662,0.10048658795368387,39.58244809983363,3.3999334442595672,25.75165695585958,115.76551165395745,154.3095050317582,190.45120697805982,
,,Supercritical pulverised (lignite),709,0.3175,38.80148125992889,71.39643648365104,101.74189713126995,0.544036387796473,0.19415600351583792,0.08406491556717738,5.133858267716536,34.35590551181102,16.388386044977835,95.22366747223076,127.46874231167229,157.7041118713425,
,,"Supercritical pulverised (lignite, CCUS)",570,0.2065,71.1887928506712,130.99051794086208,186.6651118443809,0.998139567266137,0.35621659447514886,0.15423328352418483,7.893462469733657,5.28232445520581,34.94552443685766,120.30824377973445,179.46804589713435,234.94065648970218,
,Japan,Ultra-supercritical,748.8,0.414003503649635,24.988095424152945,45.979197439567464,65.52162833989668,0.35035861340966395,0.12503617350392937,0.05413767886705258,28.730495150751583,24.6780520211402,28.352897486968782,107.09989869642315,127.86567827193198,147.33721067762428,Japan
,Korea,Ultra-supercritical,954,0.433,11.887611612130788,21.87372955486401,31.1706697400479,0.16667645334638173,0.05948358379666693,0.025754972078893355,27.47003615242495,23.59538106235566,16.25910065234168,79.37880593259945,89.25773100578297,98.52094257924907,Korea
,United States,Pulverised,137.7,0.362,45.26907443251087,83.2970931120674,118.70066205170347,0.634718648192093,0.22651873818420867,0.09807720727155225,20.189736016574585,28.2232044198895,43.58069125746084,137.8974247746279,175.51724354417655,210.79237095289994,United States
,,Pulverised,140.1,0.359,35.60988123433706,65.52375170180198,93.37315885262935,0.4992868964669431,0.17818578058442888,0.07715019020197184,20.35845247353761,28.459052924791095,31.841081090953974,116.76775462008666,146.36052397166912,174.108895532114,
,,Pulverised,649.96,0.401,25.59860048194324,47.10255366634343,67.12244204006761,0.35891851771194405,0.12809103683125242,0.055460361776827914,18.226145730673316,25.478304239401496,23.411280784886777,93.07324975461677,114.3463754581363,134.293633156806,
,,Pulverised (CCUS),649.67,0.311,47.56248714908262,87.51707363942452,124.71425104656385,0.6668746363022354,0.23799458480148258,0.1030459749608002,23.500593048231504,13.140578778135058,41.63593526453514,126.50646887628655,166.03217531512772,203.09440411242636,
,,Supercritical pulverised,649.93,0.4175,26.673836190037214,49.08103478214468,69.94183236364637,0.37399442027201824,0.13347133317928495,0.0577899016830552,17.505830989221558,24.47137724550899,23.834379536837,92.85941838187676,115.02609388689152,135.81121003689697,
,,Supercritical pulverised (CCUS),649.6,0.32655,48.0790215447069,88.46751970414459,126.06866298234321,0.674116975966682,0.24057923494050826,0.10416506678270292,22.381517188791914,12.514836931557193,41.44932678277743,125.09881942380011,165.05377984221167,202.51850895225243,
,,Ultra-supercritical,640.7800000000001,0.4258243526974636,42.944669652201675,79.02008582082705,112.60580834069634,0.6021281197020836,0.21488781255859324,0.09304129407299012,17.163613099395977,23.992991324427038,41.35998595826052,126.06338815398729,161.7515640154692,195.21544001685285,
,,Other coal (CCUS),499.12,0.31342128087220583,61.89115128369983,113.8824474747594,162.28563814508342,0.8677771385939819,0.3096927796580543,0.134089582100381,23.31904335806744,13.039063552504329,59.83464805675656,158.95168338962213,210.3848952217458,258.61248269451215,
,Non-OECD countries,,,,,,,,,,,,,,,,
,Brazil,Other coal (lignite),900,0.34,22.6189002757064,41.61977389590691,59.30932918919167,0.31714007822253204,0.11318112450489702,0.049004725596992545,31.764705882352935,32.029411764705884,11.74238419894572,98.47254219993346,117.26945686641638,134.8948357607932,Brazil
,China,Ultra-supercritical,346.75,0.45,8.264550329988293,15.207137035521203,21.670590972469824,0.09849581943647266,0.03515124189074895,0.01521964877787666,28.024585208888894,22.704,18.447488584474886,77.53911994278855,84.41836207077574,90.86188441461147,China
,India,Ultra-supercritical,400,0.45,11.85650016331073,21.816483117164495,31.089091982635736,0.1314770086764084,0.04692158673838269,0.02031592717202983,26.432279231111114,22.704,11.008360850424355,72.13261725352262,82.00804478543834,91.25404799134321,India
,,Ultra-supercritical,400,0.45,11.478904616708478,21.12169066120384,30.098993511851155,0.12328579768114728,0.04399830288004294,0.019050215031894142,26.432279231111114,22.704,41.12627100665153,101.86474065215226,111.42823920184654,120.38059396464564,
