Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17
,Back to the table of content,,,,,,,,,,,,,,,,
,Table 3.12:  Levelised cost of electricity for coal plants at 85% capacity factor,,,,,,,,,,,,,,,,
,Country,Technology,Net capacity (MWe),Electrical conversion efficiency (%),Investment (USD/MWh),,,Decommissioning (USD/MWh),,,"Fuel 
(USD/MWh)",Carbon (USD/MWh),O&M (USD/MWh),LCOE (USD/MWh),,,Country
,,,,,0.03,0.07,0.1,0.03,0.07,0.1,,,,0.03,0.07,0.1,
,Australia,Supercritical pulverised,722,0.4011,14.787959660607822,27.210497855960334,38.77571220778924,0.20734229455681816,0.0739964314409347,0.03203868872819675,29.654763535278,25.471952131638005,8.690790603604656,78.81280822568527,91.10200055792193,102.62525716703803,Australia
,,Supercritical pulverised (CCUS),633,0.3005,27.283036414059683,50.20199005725074,71.53922464126667,0.38253602947249626,0.13651966734067444,0.05910975761981401,39.58244809983363,3.3999334442595672,19.335172924685427,89.9831269123108,112.65606419337003,133.91588886766507,
,,Supercritical pulverised (lignite),709,0.3175,22.82440074113464,41.99790381391237,59.848174783099935,0.3200214045861606,0.11420941383284582,0.049449950333633724,5.133858267716536,34.35590551181102,11.261551460734974,73.89573738598334,92.86342846800775,110.64893997369606,
,,"Supercritical pulverised (lignite, CCUS)",570,0.2065,41.875760500394826,77.05324584756592,109.80300696728283,0.587140921921257,0.20953917322067575,0.09072546089657926,7.893462469733657,5.28232445520581,25.55553071259669,81.19421905985223,115.99410265832276,148.62505006571553,
,Japan,Ultra-supercritical,748.8,0.414003503649635,14.698879661266439,27.046586729157326,38.54213431758626,0.20609330200568465,0.07355069029642904,0.03184569345120738,28.730495150751583,24.6780520211402,19.307984434257744,87.62150456942165,99.83666902560329,111.29051161718695,Japan
,Korea,Ultra-supercritical,954,0.433,6.99271271301811,12.866899738155299,18.335688082381107,0.09804497255669514,0.03499034340980407,0.015149983575819613,27.47003615242495,23.59538106235566,11.6230003837304,69.7791752840858,75.59030768007611,81.0392556644679,Korea
,United States,Pulverised,137.7,0.362,26.628867313241688,48.998290065921985,69.82391885394318,0.37336391070123115,0.13324631657894626,0.05769247486561894,20.189736016574585,28.2232044198895,30.470106562058582,105.88527822246557,128.0145833810236,148.76465832733146,United States
,,Pulverised,140.1,0.359,20.946988961374743,38.54338335400116,54.925387560370176,0.29369817439231943,0.10481516504966402,0.045382464824689286,20.35845247353761,28.459052924791095,22.248791381857796,92.30698391595355,109.71449529923733,126.03706680538131,
,,Pulverised,649.96,0.401,15.058000283496023,27.707384509613778,39.48378943533387,0.21112853983055532,0.07534766872426611,0.03262374222166346,18.226145730673316,25.478304239401496,17.00904752052163,75.98262631392302,88.49622966893449,100.22991066815194,
,,Pulverised (CCUS),649.67,0.311,27.977933617107425,51.48063155260265,73.36132414503751,0.3922791978248444,0.13999681458910737,0.06061527938870597,23.500593048231504,13.140578778135058,30.452844273255963,95.46422891455481,118.71464446681429,140.5159555240487,
,,Supercritical pulverised,649.93,0.4175,15.690491876492478,28.871196930673335,41.142254331556664,0.21999671780706953,0.07851254892899114,0.033994059813561864,17.505830989221558,24.47137724550899,17.20007619813941,75.0877730271695,88.12699391247227,100.35353282424015,
,,Supercritical pulverised (CCUS),649.6,0.32655,28.28177737923935,52.03971747302622,74.15803704843714,0.39653939762746,0.14151719702382837,0.06127356869570756,22.381517188791914,12.514836931557193,30.15164516633966,93.72631606355557,117.22923395673882,139.26730990382157,
,,Ultra-supercritical,640.7800000000001,0.4258243526974636,25.261570383648042,46.4824034240159,66.23871078864487,0.3541930115894609,0.12640459562270187,0.054730172984111806,17.163613099395977,23.992991324427038,29.502156446035602,96.27452426509612,117.26756888949721,136.95220183148754,
,,Other coal (CCUS),499.12,0.31342128087220583,36.406559578646956,66.98967498515258,95.46214008534314,0.510457140349401,0.1821722233282672,0.07887622476492995,23.31904335806744,13.039063552504329,42.96026356279797,116.23538719236612,146.4902176818506,174.85938678347776,
,Non-OECD countries,,,,,,,,,,,,,,,,
,Brazil,Other coal (lignite),900,0.34,13.305235456297883,24.48221993876877,34.887840699524496,0.18655298718972474,0.06657713206170411,0.02882630917470148,31.764705882352935,32.029411764705884,8.597697086286745,85.88360317683318,96.94061180417604,107.30848174204473,Brazil
,China,Ultra-supercritical,346.75,0.45,4.861500194110761,8.945374726777176,12.747406454394008,0.05793871731557215,0.020677201112205258,0.00895273457522156,28.024585208888894,22.704,14.969110932044048,70.61713505235929,74.66374806882233,78.45405532990212,China
,India,Ultra-supercritical,400,0.45,6.974411860771018,12.833225363037936,18.287701166256305,0.07733941686847554,0.027600933375519224,0.011950545395311658,26.432279231111114,22.704,8.534329912014327,64.72236042076494,70.5314354395389,75.97026085477702,India
,,Ultra-supercritical,400,0.45,6.752296833357928,12.424523918355197,17.705290301088905,0.0725210574594984,0.02588135463531937,0.011206008842290664,26.432279231111114,22.704,38.65224006824148,94.61333719017003,100.23892457234311,105.50501560928373,
